# maturity time: 2.000000
# model size: 10
# number of dates: 150
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.300000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
105.412818 97.465047 88.368071 102.454275 85.393915 88.490434 76.071433 105.108970 212.137764 102.029706 
107.642038 99.053125 86.504922 103.536193 83.626024 87.325746 75.018206 106.507333 218.198474 104.830321 
110.379959 100.505339 87.096596 102.148709 85.029703 90.014523 76.954559 108.283953 216.335423 108.437001 
112.816826 101.507764 89.700934 102.815198 88.546758 91.526399 82.448738 111.311912 224.802020 114.265315 
110.270233 98.053536 86.719404 99.328903 88.749162 88.309722 82.257449 109.632035 226.931127 109.891004 
111.443199 101.759236 89.115954 103.160065 87.626579 91.329029 82.967314 110.987064 237.391700 112.114805 
111.267532 100.350592 86.834130 104.405193 87.905612 91.162804 84.731978 109.577858 240.111772 109.830639 
111.838541 98.626709 87.764666 102.827637 88.132557 92.443711 86.032692 110.736743 234.721762 110.590537 
111.811599 98.176499 90.129116 102.075641 89.841432 92.635644 85.257607 111.680552 235.853093 106.835267 
112.508786 98.151264 92.211781 99.071033 88.216186 92.835335 86.806917 110.847732 243.867879 106.334471 
111.044234 95.583064 88.912345 93.698885 88.323533 88.529642 86.527123 109.159497 236.264422 103.107210 
107.858740 95.987489 88.296788 95.613135 86.377786 86.330184 83.096232 106.574803 233.525015 100.262516 
109.003804 97.117232 92.406874 100.127106 87.025473 86.241476 81.187026 104.456847 241.418256 98.688728 
102.514833 97.177809 91.869569 99.352539 84.275226 86.151034 82.397704 105.742254 235.541168 100.554486 
100.551616 91.510573 91.604768 97.001676 88.034882 83.736966 81.567704 102.149627 239.427842 100.393584 
101.867560 91.288266 90.996330 99.536658 87.442717 85.923936 83.080803 100.478715 243.885719 100.170710 
103.306805 92.289880 88.049556 98.483906 89.437172 87.170979 85.472172 104.713461 246.630034 103.208256 
105.500848 93.409226 85.540079 97.660608 90.756903 89.840285 84.413664 104.974153 247.753304 100.486629 
